date,state,latitude,longitude,state_area_km2,region,national_share_percentage,consumption_mega_units,thermal_actual_mega_units,thermal_estimated_mega_units,nuclear_actual_mega_units,nuclear_estimated_mega_units,hydro_actual_mega_units,hydro_estimated_mega_units,total_generation_actual_mega_units,total_generation_estimated_mega_units,power_supplier
2019-06-20,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,164.4,724.15,682.11,27.03,34.56,299.27,314.04,1050.4499999999998,1030.71,Adani Green Energy Ltd
2019-06-20,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,96.5,516.53,509.55,0.0,0.0,66.73,77.83,583.26,587.38,Torrent Power
2019-06-20,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,365.3,571.15,586.94,46.86,55.88,57.72,39.84,675.73,682.6600000000001,Tata Power
2019-06-20,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.2,34.65,42.77,0.0,0.0,22.8,17.08,57.45,59.85,NHPC Ltd
2019-06-20,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,1.1,34.65,42.77,0.0,0.0,22.8,17.08,57.45,59.85,SJVN Ltd
2019-06-20,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,89.4,571.15,586.94,46.86,55.88,57.72,39.84,675.73,682.6600000000001,JSW Energy
2019-06-20,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,47.2,724.15,682.11,27.03,34.56,299.27,314.04,1050.4499999999998,1030.71,JSW Energy
2019-06-20,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,48.7,724.15,682.11,27.03,34.56,299.27,314.04,1050.4499999999998,1030.71,Adani Green Energy Ltd
2019-06-20,Telangana,18.1124,79.0193,112077.0,Southern,3.49,175.1,571.15,586.94,46.86,55.88,57.72,39.84,675.73,682.6600000000001,NHPC Ltd
2019-06-20,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,5.2,34.65,42.77,0.0,0.0,22.8,17.08,57.45,59.85,Adani Power
2019-06-20,Goa,15.491997,73.81800065,3702.0,Western,0.11,12.4,1267.62,1290.63,32.64,43.74,26.09,19.23,1326.35,1353.6000000000001,JSW Energy
2019-06-20,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.1,34.65,42.77,0.0,0.0,22.8,17.08,57.45,59.85,Torrent Power
2019-06-20,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,442.0,724.15,682.11,27.03,34.56,299.27,314.04,1050.4499999999998,1030.71,JSW Energy
2019-06-20,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,240.3,724.15,682.11,27.03,34.56,299.27,314.04,1050.4499999999998,1030.71,NTPC Ltd
2019-06-20,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,18.1,1267.62,1290.63,32.64,43.74,26.09,19.23,1326.35,1353.6000000000001,Adani Power
2019-06-20,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.4,34.65,42.77,0.0,0.0,22.8,17.08,57.45,59.85,Adani Power
2019-06-20,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,5.2,724.15,682.11,27.03,34.56,299.27,314.04,1050.4499999999998,1030.71,NTPC Ltd
2019-06-20,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,25.5,34.65,42.77,0.0,0.0,22.8,17.08,57.45,59.85,SJVN Ltd
2019-06-20,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,172.7,516.53,509.55,0.0,0.0,66.73,77.83,583.26,587.38,JSW Energy
2019-06-20,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,9.3,571.15,586.94,46.86,55.88,57.72,39.84,675.73,682.6600000000001,NTPC Ltd
2019-06-20,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tata Power
2019-06-20,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.8,34.65,42.77,0.0,0.0,22.8,17.08,57.45,59.85,SJVN Ltd
2019-06-20,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,522.1,1267.62,1290.63,32.64,43.74,26.09,19.23,1326.35,1353.6000000000001,NHPC Ltd
2019-06-20,Gujarat,22.2587,71.1924,196024.0,Western,5.96,391.1,1267.62,1290.63,32.64,43.74,26.09,19.23,1326.35,1353.6000000000001,Torrent Power
2019-06-20,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,94.3,516.53,509.55,0.0,0.0,66.73,77.83,583.26,587.38,Power Grid Corporation of India Ltd
2019-06-20,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,227.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLC India Limited
2019-06-20,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,114.5,724.15,682.11,27.03,34.56,299.27,314.04,1050.4499999999998,1030.71,SJVN Ltd
2019-06-20,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,25.2,516.53,509.55,0.0,0.0,66.73,77.83,583.26,587.38,Reliance Power
2019-06-20,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,4.7,34.65,42.77,0.0,0.0,22.8,17.08,57.45,59.85,JSW Energy
2019-06-20,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,218.9,571.15,586.94,46.86,55.88,57.72,39.84,675.73,682.6600000000001,Adani Green Energy Ltd
2019-06-20,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,161.7,724.15,682.11,27.03,34.56,299.27,314.04,1050.4499999999998,1030.71,Power Grid Corporation of India Ltd
2019-06-21,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.4,34.95,45.74,0.0,0.0,22.8,16.34,57.75,62.08,NTPC Ltd
2019-06-21,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,139.4,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,Tata Power
2019-06-21,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,184.2,505.98,487.06,0.0,0.0,66.73,70.57,572.71,557.63,NHPC Ltd
2019-06-21,Andhra Pradesh,14.7504291,78.57002559,162970.0,Southern,4.87,199.9,571.15,632.87,46.86,55.79,57.72,45.27,675.73,733.93,Torrent Power
2019-06-21,Gujarat,22.2587,71.1924,196024.0,Western,5.96,388.3,1281.19,1317.29,32.64,43.96,26.09,17.19,1339.92,1378.44,Adani Green Energy Ltd
2019-06-21,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,355.5,571.15,632.87,46.86,55.79,57.72,45.27,675.73,733.93,Adani Green Energy Ltd
2019-06-21,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,147.7,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,NTPC Ltd
2019-06-21,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.2,34.95,45.74,0.0,0.0,22.8,16.34,57.75,62.08,NTPC Ltd
2019-06-21,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,505.3,1281.19,1317.29,32.64,43.96,26.09,17.19,1339.92,1378.44,Tata Power
2019-06-21,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,8.5,571.15,632.87,46.86,55.79,57.72,45.27,675.73,733.93,Reliance Power
2019-06-21,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,24.7,34.95,45.74,0.0,0.0,22.8,16.34,57.75,62.08,JSW Energy
2019-06-21,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrent Power
2019-06-21,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,92.0,505.98,487.06,0.0,0.0,66.73,70.57,572.71,557.63,SJVN Ltd
2019-06-21,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,28.8,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,SJVN Ltd
2019-06-21,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.5,34.95,45.74,0.0,0.0,22.8,16.34,57.75,62.08,JSW Energy
2019-06-21,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,17.9,1281.19,1317.29,32.64,43.96,26.09,17.19,1339.92,1378.44,Tata Power
2019-06-21,Goa,15.491997,73.81800065,3702.0,Western,0.11,12.4,1281.19,1317.29,32.64,43.96,26.09,17.19,1339.92,1378.44,Adani Green Energy Ltd
2019-06-21,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,82.8,571.15,632.87,46.86,55.79,57.72,45.27,675.73,733.93,Adani Green Energy Ltd
2019-06-21,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,43.5,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,Adani Green Energy Ltd
2019-06-21,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,3.6,34.95,45.74,0.0,0.0,22.8,16.34,57.75,62.08,SJVN Ltd
2019-06-21,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,223.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrent Power
2019-06-21,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,398.2,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,Torrent Power
2019-06-21,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,45.1,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,SJVN Ltd
2019-06-21,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,5.4,34.95,45.74,0.0,0.0,22.8,16.34,57.75,62.08,Adani Power
2019-06-21,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,1.1,34.95,45.74,0.0,0.0,22.8,16.34,57.75,62.08,NHPC Ltd
2019-06-21,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.2,34.95,45.74,0.0,0.0,22.8,16.34,57.75,62.08,SJVN Ltd
2019-06-21,Telangana,18.1124,79.0193,112077.0,Southern,3.49,172.5,571.15,632.87,46.86,55.79,57.72,45.27,675.73,733.93,Torrent Power
2019-06-21,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,104.7,505.98,487.06,0.0,0.0,66.73,70.57,572.71,557.63,NLC India Limited
2019-06-21,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,26.0,505.98,487.06,0.0,0.0,66.73,70.57,572.71,557.63,Torrent Power
2019-06-21,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,4.9,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,JSW Energy
2019-06-21,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,205.3,571.15,632.87,46.86,55.79,57.72,45.27,675.73,733.93,Torrent Power
2019-06-21,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,234.0,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,NLC India Limited
2019-06-21,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,105.5,724.15,721.88,27.03,34.35,299.27,325.82,1050.4499999999998,1082.05,NTPC Ltd
2019-06-22,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,102.3,505.98,488.13,0.0,0.0,66.73,73.21,572.71,561.34,Tata Power
2019-06-22,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,223.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adani Power
2019-06-22,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,3.6,34.68,40.15,0.0,0.0,22.8,15.36,57.480000000000004,55.51,SJVN Ltd
2019-06-22,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,194.1,578.72,596.98,46.86,55.58,57.72,34.13,683.3000000000001,686.69,Adani Green Energy Ltd
2019-06-22,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,406.1,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,Adani Power
2019-06-22,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.4,34.68,40.15,0.0,0.0,22.8,15.36,57.480000000000004,55.51,Adani Power
2019-06-22,Telangana,18.1124,79.0193,112077.0,Southern,3.49,172.6,578.72,596.98,46.86,55.58,57.72,34.13,683.3000000000001,686.69,NHPC Ltd
2019-06-22,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,156.0,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,NTPC Ltd
2019-06-22,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLC India Limited
2019-06-22,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,91.0,505.98,488.13,0.0,0.0,66.73,73.21,572.71,561.34,NLC India Limited
2019-06-22,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,238.8,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,Adani Power
2019-06-22,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,351.6,578.72,596.98,46.86,55.58,57.72,34.13,683.3000000000001,686.69,Torrent Power
2019-06-22,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,9.0,578.72,596.98,46.86,55.58,57.72,34.13,683.3000000000001,686.69,Adani Green Energy Ltd
2019-06-22,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,26.0,505.98,488.13,0.0,0.0,66.73,73.21,572.71,561.34,SJVN Ltd
2019-06-22,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.6,34.68,40.15,0.0,0.0,22.8,15.36,57.480000000000004,55.51,SJVN Ltd
2019-06-22,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,5.1,34.68,40.15,0.0,0.0,22.8,15.36,57.480000000000004,55.51,Adani Power
2019-06-22,Gujarat,22.2587,71.1924,196024.0,Western,5.96,384.8,1281.19,1337.67,32.64,44.1,26.09,10.4,1339.92,1392.17,JSW Energy
2019-06-22,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,81.2,578.72,596.98,46.86,55.58,57.72,34.13,683.3000000000001,686.69,SJVN Ltd
2019-06-22,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,1.2,34.68,40.15,0.0,0.0,22.8,15.36,57.480000000000004,55.51,Adani Power
2019-06-22,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,109.2,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,Power Grid Corporation of India Ltd
2019-06-22,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,29.1,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,NLC India Limited
2019-06-22,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,503.3,1281.19,1337.67,32.64,44.1,26.09,10.4,1339.92,1392.17,Adani Power
2019-06-22,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,44.6,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,SJVN Ltd
2019-06-22,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.3,34.68,40.15,0.0,0.0,22.8,15.36,57.480000000000004,55.51,NHPC Ltd
2019-06-22,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.3,34.68,40.15,0.0,0.0,22.8,15.36,57.480000000000004,55.51,SJVN Ltd
2019-06-22,Goa,15.491997,73.81800065,3702.0,Western,0.11,12.4,1281.19,1337.67,32.64,44.1,26.09,10.4,1339.92,1392.17,NHPC Ltd
2019-06-22,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,142.4,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,SJVN Ltd
2019-06-22,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,155.6,505.98,488.13,0.0,0.0,66.73,73.21,572.71,561.34,NTPC Ltd
2019-06-22,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,25.0,34.68,40.15,0.0,0.0,22.8,15.36,57.480000000000004,55.51,NTPC Ltd
2019-06-22,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,4.6,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,Adani Power
2019-06-22,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,44.6,723.8,730.19,27.03,34.58,299.27,318.06,1050.1,1082.8300000000002,NTPC Ltd
2019-06-22,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,17.9,1281.19,1337.67,32.64,44.1,26.09,10.4,1339.92,1392.17,Torrent Power
2019-06-22,Andhra Pradesh,14.7504291,78.57002559,162970.0,Southern,4.87,201.0,578.72,596.98,46.86,55.58,57.72,34.13,683.3000000000001,686.69,SJVN Ltd
2019-06-23,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,1.1,34.68,41.81,0.0,0.0,22.8,15.12,57.480000000000004,56.93,Adani Green Energy Ltd
2019-06-23,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.7,34.68,41.81,0.0,0.0,22.8,15.12,57.480000000000004,56.93,Reliance Power
2019-06-23,Telangana,18.1124,79.0193,112077.0,Southern,3.49,171.1,578.72,554.64,46.86,55.59,57.72,34.05,683.3000000000001,644.28,NHPC Ltd
2019-06-23,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,17.7,1281.19,1279.64,32.64,44.28,26.09,7.08,1339.92,1331.0,Tata Power
2019-06-23,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,26.2,505.98,480.29,0.0,0.0,66.73,81.17,572.71,561.46,NLC India Limited
2019-06-23,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,150.2,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,Adani Green Energy Ltd
2019-06-23,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,99.9,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,JSW Energy
2019-06-23,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,41.9,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,Reliance Power
2019-06-23,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,5.3,34.68,41.81,0.0,0.0,22.8,15.12,57.480000000000004,56.93,Torrent Power
2019-06-23,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,101.0,505.98,480.29,0.0,0.0,66.73,81.17,572.71,561.46,Power Grid Corporation of India Ltd
2019-06-23,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.2,34.68,41.81,0.0,0.0,22.8,15.12,57.480000000000004,56.93,Adani Power
2019-06-23,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tata Power
2019-06-23,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,151.0,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,Power Grid Corporation of India Ltd
2019-06-23,Madhya Pradesh,21.30039105,76.13001949,308350.0,Central,9.37,219.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adani Power
2019-06-23,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,239.8,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,NTPC Ltd
2019-06-23,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,4.3,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,NLC India Limited
2019-06-23,Andhra Pradesh,14.7504291,78.57002559,162970.0,Southern,4.87,199.1,578.72,554.64,46.86,55.59,57.72,34.05,683.3000000000001,644.28,Adani Power
2019-06-23,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,46.4,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,Adani Green Energy Ltd
2019-06-23,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.5,34.68,41.81,0.0,0.0,22.8,15.12,57.480000000000004,56.93,NHPC Ltd
2019-06-23,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,5.2,34.68,41.81,0.0,0.0,22.8,15.12,57.480000000000004,56.93,Tata Power
2019-06-23,Uttar Pradesh,27.59998069,78.05000565,240928.0,Northern,7.33,414.7,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,NLC India Limited
2019-06-23,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,328.3,578.72,554.64,46.86,55.59,57.72,34.05,683.3000000000001,644.28,Tata Power
2019-06-23,Assam,26.7499809,94.21666744,78438.0,Northeastern,2.38,25.8,34.68,41.81,0.0,0.0,22.8,15.12,57.480000000000004,56.93,Power Grid Corporation of India Ltd
2019-06-23,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,487.5,1281.19,1279.64,32.64,44.28,26.09,7.08,1339.92,1331.0,NLC India Limited
2019-06-23,Kerala,8.900372741,76.56999263,38863.0,Southern,1.18,77.8,578.72,554.64,46.86,55.59,57.72,34.05,683.3000000000001,644.28,SJVN Ltd
2019-06-23,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.2,34.68,41.81,0.0,0.0,22.8,15.12,57.480000000000004,56.93,Adani Power
2019-06-23,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,26.6,723.8,703.43,27.03,34.71,299.27,324.09,1050.1,1062.23,Adani Green Energy Ltd
2019-06-23,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,154.9,505.98,480.29,0.0,0.0,66.73,81.17,572.71,561.46,Adani Green Energy Ltd
2019-06-23,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,8.5,578.72,554.64,46.86,55.59,57.72,34.05,683.3000000000001,644.28,Power Grid Corporation of India Ltd
2019-06-23,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,176.0,578.72,554.64,46.86,55.59,57.72,34.05,683.3000000000001,644.28,Adani Power
2019-06-23,Goa,15.491997,73.81800065,3702.0,Western,0.11,12.4,1281.19,1279.64,32.64,44.28,26.09,7.08,1339.92,1331.0,JSW Energy
2019-06-23,Gujarat,22.2587,71.1924,196024.0,Western,5.96,372.0,1281.19,1279.64,32.64,44.28,26.09,7.08,1339.92,1331.0,NTPC Ltd
2019-06-23,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,90.7,505.98,480.29,0.0,0.0,66.73,81.17,572.71,561.46,NHPC Ltd
2019-06-24,Meghalaya,25.57049217,91.8800142,22429.0,Northeastern,0.68,6.5,34.68,42.05,0.0,0.0,22.8,15.38,57.480000000000004,57.43,Reliance Power
2019-06-24,Dadra and Nagar Haveli and Daman and Diu,20.26657819,73.0166178,603.0,Western,0.01,18.3,1281.19,1342.29,32.64,44.16,26.09,12.19,1339.92,1398.64,NHPC Ltd
2019-06-24,Sikkim,27.3333303,88.6166475,7096.0,Northeastern,0.21,1.8,34.68,42.05,0.0,0.0,22.8,15.38,57.480000000000004,57.43,Torrent Power
2019-06-24,Jammu and Kashmir,33.45,76.24,42241.0,Northern,1.28,51.0,721.15,694.45,27.03,34.63,299.27,341.22,1047.4499999999998,1070.3000000000002,SJVN Ltd
2019-06-24,Telangana,18.1124,79.0193,112077.0,Southern,3.49,211.8,579.68,594.29,46.86,56.1,57.72,45.82,684.26,696.21,NHPC Ltd
2019-06-24,Arunachal Pradesh,27.10039878,93.61660071,83743.0,Northeastern,2.54,2.4,34.68,42.05,0.0,0.0,22.8,15.38,57.480000000000004,57.43,SJVN Ltd
2019-06-24,Himachal Pradesh,31.10002545,77.16659704,55673.0,Northern,1.7,32.2,721.15,694.45,27.03,34.63,299.27,341.22,1047.4499999999998,1070.3000000000002,Tata Power
2019-06-24,Mizoram,23.71039899,92.72001461,21081.0,Northeastern,0.64,1.9,34.68,42.05,0.0,0.0,22.8,15.38,57.480000000000004,57.43,Power Grid Corporation of India Ltd
2019-06-24,Karnataka,12.57038129,76.91999711,191791.0,Southern,5.83,233.6,579.68,594.29,46.86,56.1,57.72,45.82,684.26,696.21,Reliance Power
2019-06-24,Puducherry,11.93499371,79.83000037,492.0,Southern,0.01,6.9,579.68,594.29,46.86,56.1,57.72,45.82,684.26,696.21,Torrent Power
2019-06-24,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,445.9,1281.19,1342.29,32.64,44.16,26.09,12.19,1339.92,1398.64,Tata Power
2019-06-24,Nagaland,25.6669979,94.11657019,16579.0,Northeastern,0.5,2.3,34.68,42.05,0.0,0.0,22.8,15.38,57.480000000000004,57.43,Torrent Power
2019-06-24,Bihar,25.78541445,87.4799727,94163.0,Eastern,2.86,78.2,502.37,493.89,0.0,0.0,66.73,79.87,569.1,573.76,Reliance Power
2019-06-24,Punjab,31.51997398,75.98000281,50362.0,Northern,1.53,105.1,721.15,694.45,27.03,34.63,299.27,341.22,1047.4499999999998,1070.3000000000002,NHPC Ltd
2019-06-24,Andhra Pradesh,14.7504291,78.57002559,162970.0,Southern,4.87,177.3,579.68,594.29,46.86,56.1,57.72,45.82,684.26,696.21,Torrent Power
2019-06-24,Gujarat,22.2587,71.1924,196024.0,Western,5.96,324.8,1281.19,1342.29,32.64,44.16,26.09,12.19,1339.92,1398.64,Adani Green Energy Ltd
2019-06-24,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,40.0,721.15,694.45,27.03,34.63,299.27,341.22,1047.4499999999998,1070.3000000000002,JSW Energy
2019-06-24,Haryana,28.45000633,77.01999101,44212.0,Northern,1.34,126.4,721.15,694.45,27.03,34.63,299.27,341.22,1047.4499999999998,1070.3000000000002,Adani Green Energy Ltd
2019-06-24,Jharkhand,23.80039349,86.41998572,79714.0,Eastern,2.42,25.3,502.37,493.89,0.0,0.0,66.73,79.87,569.1,573.76,SJVN Ltd
2019-06-24,Chandigarh,30.71999697,76.78000565,114.0,Northern,0.003,4.5,721.15,694.45,27.03,34.63,299.27,341.22,1047.4499999999998,1070.3000000000002,Power Grid Corporation of India Ltd
2019-06-24,Chhattisgarh,22.09042035,82.15998734,135191.0,Central,4.11,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJVN Ltd
2019-06-24,Odisha,19.82042971,85.90001746,155707.0,Eastern,4.73,69.0,502.37,493.89,0.0,0.0,66.73,79.87,569.1,573.76,NLC India Limited
2019-06-24,Rajasthan,26.44999921,74.63998124,342239.0,Northern,10.55,234.2,721.15,694.45,27.03,34.63,299.27,341.22,1047.4499999999998,1070.3000000000002,JSW Energy
2019-06-24,Manipur,24.79997072,93.95001705,22327.0,Northeastern,0.68,2.8,34.68,42.05,0.0,0.0,22.8,15.38,57.480000000000004,57.43,Reliance Power
2019-06-24,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,3.5,34.68,42.05,0.0,0.0,22.8,15.38,57.480000000000004,57.43,SJVN Ltd
2019-06-24,Tamil Nadu,12.92038576,79.15004187,130058.0,Southern,3.95,283.0,579.68,594.29,46.86,56.1,57.72,45.82,684.26,696.21,SJVN Ltd
2019-06-24,Goa,15.491997,73.81800065,3702.0,Western,0.11,9.9,1281.19,1342.29,32.64,44.16,26.09,12.19,1339.92,1398.64,SJVN Ltd
2019-06-24,Delhi,28.6699929,77.23000403,1483.0,Northern,0.04,77.7,721.15,694.45,27.03,34.63,299.27,341.22,1047.4499999999998,1070.3000000000002,Tata Power
